"yrborn"	"litter_id"	"uid"	"sex"	"col_area"	"dam"	"pup_emerjdate"	"littersizeborn"	"massjun"	"massaug"	"nboffspring"	"age"	"massjun_mom"	"date_bare_ground"	"total_snow"	"summer_max_tj"
1993	"1993.D92085"	"D16400"	"F"	"picnic_upper"	"D92085"	185	1	451.87475299066	1361.71028033986	1	4	2390.59257034258	156	1469	19.3566666666667
1993	"1993.E38724"	"G51739"	"M"	"river"	"E38724"	176	3	450.008448084923	1702.95673752358	3	10	3001.43815250675	156	1469	19.3566666666667
1993	"1993.E38724"	"Y30966"	"M"	"river"	"E38724"	176	3	469.98905616287	1873.82472500937	3	10	3001.43815250675	156	1469	19.3566666666667
1993	"1993.E38724"	"Q13871"	"F"	"river"	"E38724"	176	3	454.79873230707	1628.05918952953	3	10	3001.43815250675	156	1469	19.3566666666667
1993	"1993.A62135"	"F93941"	"F"	"gothictown"	"A62135"	NA	3	739.753909128087	1901.99336994218	3	4	2567.85446031756	156	1469	19.3566666666667
1993	"1993.A62135"	"E62147"	"M"	"gothictown"	"A62135"	NA	3	832.833912775216	2209.27526773831	3	4	2567.85446031756	156	1469	19.3566666666667
1993	"1993.A62135"	"I00417"	"M"	"gothictown"	"A62135"	NA	3	808.545836902095	2169.88627490939	3	4	2567.85446031756	156	1469	19.3566666666667
1993	"1993.G01775"	"Q36448"	"F"	"gothictown"	"G01775"	NA	4	713.849460626937	1861.37569932228	4	4	2237.98081308587	156	1469	19.3566666666667
1993	"1993.G01775"	"I37592"	"M"	"gothictown"	"G01775"	NA	4	738.223973619387	2059.23065245343	4	4	2237.98081308587	156	1469	19.3566666666667
1993	"1993.G01775"	"C10714"	"M"	"gothictown"	"G01775"	NA	4	702.308140103171	2010.05062649636	4	4	2237.98081308587	156	1469	19.3566666666667
1993	"1993.G01775"	"I74046"	"M"	"gothictown"	"G01775"	NA	4	625.485907731864	1871.99073371273	4	4	2237.98081308587	156	1469	19.3566666666667
1993	"1993.R20860"	"P77787"	"M"	"gothictown"	"R20860"	NA	4	508.871209668925	1658.52634124494	4	4	2326.08534960589	156	1469	19.3566666666667
1993	"1993.R20860"	"Z81300"	"M"	"gothictown"	"R20860"	NA	4	536.96843617947	1712.47397431142	4	4	2326.08534960589	156	1469	19.3566666666667
1993	"1993.T63523"	"L29015"	"M"	"boulder"	"T63523"	194	4	404.917597453912	1076.93611897468	4	5	2631.17507553686	156	1469	19.3566666666667
1993	"1993.T63523"	"N24261"	"M"	"boulder"	"T63523"	194	4	361.068663401542	989.351003310376	4	5	2631.17507553686	156	1469	19.3566666666667
1993	"1993.E33822"	"Z66706"	"M"	"river"	"E33822"	176	2	545.392810634539	1896.03468571407	2	4	2737.24603439598	156	1469	19.3566666666667
1993	"1993.E33822"	"D94829"	"F"	"river"	"E33822"	176	2	495.564388610282	1726.96749414794	2	4	2737.24603439598	156	1469	19.3566666666667
1993	"1993.R20860"	"T77680"	"F"	"gothictown"	"R20860"	NA	4	504.144373117734	1511.75203364095	4	4	2326.08534960589	156	1469	19.3566666666667
1993	"1993.R20860"	"D01798"	"F"	"gothictown"	"R20860"	NA	4	511.396056947746	1525.13813091418	4	4	2326.08534960589	156	1469	19.3566666666667
1994	"1994.S19117"	"Q15780"	"M"	"river"	"S19117"	192	4	437.709312316537	1279.78577701027	4	2	2088.57468133418	140	954	23.3933333333333
1994	"1994.S19117"	"F36996"	"F"	"river"	"S19117"	192	4	408.299177314435	1207.79440883777	4	2	2088.57468133418	140	954	23.3933333333333
1994	"1994.S19117"	"C02098"	"F"	"river"	"S19117"	192	4	447.773346176319	1211.8329971801	4	2	2088.57468133418	140	954	23.3933333333333
1994	"1994.S19117"	"R85914"	"F"	"river"	"S19117"	192	4	434.960004050109	1244.9314432315	4	2	2088.57468133418	140	954	23.3933333333333
1995	"1995.B15696"	"Q54080"	"M"	"gothictown"	"B15696"	211	4	430.132817508855	803.50360635065	4	3	2461.58951453507	170	1641	18.5033333333333
1995	"1995.B15696"	"V15294"	"F"	"gothictown"	"B15696"	211	4	438.27503891672	748.203752605967	4	3	2461.58951453507	170	1641	18.5033333333333
1995	"1995.Q61027"	"F66003"	"M"	"gothictown"	"Q61027"	190	4	438.233175267094	1554.34962697024	4	3	2474.30972491673	170	1641	18.5033333333333
1995	"1995.Q61027"	"H94889"	"M"	"gothictown"	"Q61027"	190	4	393.102980997715	1446.25465709375	4	3	2474.30972491673	170	1641	18.5033333333333
1995	"1995.Q61027"	"F74385"	"M"	"gothictown"	"Q61027"	190	4	411.264535848848	1418.6016414218	4	3	2474.30972491673	170	1641	18.5033333333333
1995	"1995.Q61027"	"Y39474"	"M"	"gothictown"	"Q61027"	190	4	451.246158542616	1520.37403104363	4	3	2474.30972491673	170	1641	18.5033333333333
1995	"1995.B15696"	"D09574"	"F"	"gothictown"	"B15696"	211	4	464.917818908899	786.981320542759	4	3	2461.58951453507	170	1641	18.5033333333333
1995	"1995.B15696"	"T20958"	"M"	"gothictown"	"B15696"	211	4	448.83783965535	825.864024559847	4	3	2461.58951453507	170	1641	18.5033333333333
1995	"1995.D92085"	"G02922"	"M"	"picnic_upper"	"D92085"	193	3	409.055753395655	1298.48799763803	3	6	2391.1821640127	170	1641	18.5033333333333
1995	"1995.A62135"	"O83049"	"M"	"gothictown"	"A62135"	182	4	523.425083373338	2112.06929280327	4	6	2639.75703553257	170	1641	18.5033333333333
1995	"1995.A62135"	"A59721"	"F"	"gothictown"	"A62135"	182	4	414.470804845176	1691.62408830258	4	6	2639.75703553257	170	1641	18.5033333333333
1995	"1995.A62135"	"X39041"	"F"	"gothictown"	"A62135"	182	4	431.920687254923	1594.48032653658	4	6	2639.75703553257	170	1641	18.5033333333333
1995	"1995.R20860"	"K59018"	"M"	"gothictown"	"R20860"	180	5	518.719889579556	1993.25902725015	5	6	2348.26180162824	170	1641	18.5033333333333
1995	"1995.R20860"	"F36153"	"F"	"gothictown"	"R20860"	180	5	372.29368085944	1542.23227363563	5	6	2348.26180162824	170	1641	18.5033333333333
1995	"1995.R20860"	"G81761"	"F"	"gothictown"	"R20860"	180	5	448.232352977472	1721.81647612912	5	6	2348.26180162824	170	1641	18.5033333333333
1995	"1995.R20860"	"Z60830"	"F"	"gothictown"	"R20860"	180	5	463.578619996344	1726.72668870013	5	6	2348.26180162824	170	1641	18.5033333333333
1995	"1995.I15494"	"U00809"	"F"	"river"	"I15494"	220	5	819.664994944146	971.269503770225	5	8	2629.13657015708	170	1641	18.5033333333333
1995	"1995.I15494"	"A28383"	"F"	"river"	"I15494"	220	5	491.632363259386	615.053345762269	5	8	2629.13657015708	170	1641	18.5033333333333
1995	"1995.I15494"	"S70205"	"F"	"river"	"I15494"	220	5	819.664994944146	971.269503770225	5	8	2629.13657015708	170	1641	18.5033333333333
1995	"1995.I15494"	"H58281"	"M"	"river"	"I15494"	220	5	610.17959412883	755.014548163158	5	8	2629.13657015708	170	1641	18.5033333333333
1995	"1995.D92085"	"X68974"	"M"	"picnic_upper"	"D92085"	193	3	308.447870306995	1085.6126476707	3	6	2391.1821640127	170	1641	18.5033333333333
1995	"1995.D92085"	"N85486"	"F"	"picnic_upper"	"D92085"	193	3	399.493086028527	1149.93328762234	3	6	2391.1821640127	170	1641	18.5033333333333
1995	"1995.R20860"	"G54918"	"M"	"gothictown"	"R20860"	180	5	411.514348128423	1897.66560489352	5	6	2348.26180162824	170	1641	18.5033333333333
1996	"1996.W09669"	"Z73774"	"F"	"gothictown"	"W09669"	191	4	369.455399565031	1365.47914358739	4	2	2404.03078539386	141	1200	20.8666666666667
1996	"1996.W09669"	"S20355"	"F"	"gothictown"	"W09669"	191	4	450.12498467712	1528.30287845007	4	2	2404.03078539386	141	1200	20.8666666666667
1996	"1996.A01615"	"B12947"	"M"	"bench"	"A01615"	194	6	306.613814239136	1172.40650523765	6	3	2164.57837903127	141	1200	20.8666666666667
1996	"1996.A01615"	"Q26077"	"F"	"bench"	"A01615"	194	6	309.49176543907	1164.76768966323	6	3	2164.57837903127	141	1200	20.8666666666667
1996	"1996.A01615"	"V70563"	"M"	"bench"	"A01615"	194	6	315.213365943184	1133.2206694089	6	3	2164.57837903127	141	1200	20.8666666666667
1996	"1996.A01615"	"L04001"	"F"	"bench"	"A01615"	194	6	320.467304891407	1243.02019974136	6	3	2164.57837903127	141	1200	20.8666666666667
1996	"1996.A01615"	"H93180"	"M"	"bench"	"A01615"	194	6	319.337261793778	1212.15457899266	6	3	2164.57837903127	141	1200	20.8666666666667
1996	"1996.A01615"	"A01689"	"M"	"bench"	"A01615"	194	6	385.165831885068	1318.91555343943	6	3	2164.57837903127	141	1200	20.8666666666667
1996	"1996.D16400"	"E95002"	"F"	"picnic"	"D16400"	209	3	480.334435226593	950.166210525983	3	3	2374.4231829871	141	1200	20.8666666666667
1996	"1996.D16400"	"M37436"	"M"	"picnic"	"D16400"	209	3	669.016174457673	1262.42803818369	3	3	2374.4231829871	141	1200	20.8666666666667
1996	"1996.D16400"	"Z58914"	"M"	"picnic"	"D16400"	209	3	659.986549846474	1248.35696592485	3	3	2374.4231829871	141	1200	20.8666666666667
1996	"1996.W09669"	"X47006"	"M"	"gothictown"	"W09669"	191	4	358.957219124364	1378.67605701044	4	2	2404.03078539386	141	1200	20.8666666666667
1996	"1996.D92085"	"Q29931"	"F"	"picnic"	"D92085"	206	4	378.184360827715	862.695703767009	4	7	2383.80547822471	141	1200	20.8666666666667
1996	"1996.D92085"	"J40991"	"F"	"picnic"	"D92085"	206	4	354.927928726212	824.254375900561	4	7	2383.80547822471	141	1200	20.8666666666667
1996	"1996.D92085"	"R73885"	"F"	"picnic"	"D92085"	206	4	369.506891380829	846.695679437918	4	7	2383.80547822471	141	1200	20.8666666666667
1996	"1996.G01775"	"A05333"	"M"	"gothictown"	"G01775"	191	1	426.433191943956	1553.7159492193	1	7	2187.53317192392	141	1200	20.8666666666667
1997	"1997.N31717"	"Q48040"	"F"	"gothictown"	"N31717"	179	5	253.747048049973	1335.98997075294	5	5	2828.53842255055	152	1498	20.58
1997	"1997.N31717"	"B30372"	"M"	"gothictown"	"N31717"	179	5	427.597746398158	2088.61903965135	5	5	2828.53842255055	152	1498	20.58
1997	"1997.N11351"	"E52401"	"F"	"gothictown"	"N11351"	179	3	477.529726066571	1890.10304470707	3	5	3072.38240499305	152	1498	20.58
1997	"1997.N11351"	"W26968"	"M"	"gothictown"	"N11351"	179	3	370.636666422603	1932.58145021735	3	5	3072.38240499305	152	1498	20.58
1997	"1997.N11351"	"E47766"	"M"	"gothictown"	"N11351"	179	3	467.24633685145	2088.07366957219	3	5	3072.38240499305	152	1498	20.58
1997	"1997.Q61027"	"Q28491"	"M"	"gothictown"	"Q61027"	179	1	324.490648130192	1768.12878511618	1	5	2778.47387395758	152	1498	20.58
1997	"1997.N31717"	"R29328"	"M"	"gothictown"	"N31717"	179	5	440.276809611289	2024.48213993977	5	5	2828.53842255055	152	1498	20.58
1997	"1997.M73288"	"I98082"	"M"	"mm"	"M73288"	193	3	326.994909344842	1084.02686622995	3	3	2349.19652227993	152	1498	20.58
1997	"1997.M73288"	"B39073"	"F"	"mm"	"M73288"	193	3	395.898456556057	1100.36752184385	3	3	2349.19652227993	152	1498	20.58
1997	"1997.L73887"	"Z11274"	"M"	"mm"	"L73887"	199	5	566.062617839932	1337.15271151984	5	3	2859.90673772909	152	1498	20.58
1997	"1997.L73887"	"Z39743"	"M"	"mm"	"L73887"	199	5	566.062617839932	1337.15271151984	5	3	2859.90673772909	152	1498	20.58
1997	"1997.L73887"	"I88694"	"F"	"mm"	"L73887"	199	5	490.781949474622	1102.12499229882	5	3	2859.90673772909	152	1498	20.58
1997	"1997.L73887"	"R34154"	"F"	"mm"	"L73887"	199	5	531.895822798196	1166.98115839887	5	3	2859.90673772909	152	1498	20.58
1997	"1997.L73887"	"S88383"	"F"	"mm"	"L73887"	199	5	600.646906058487	1270.47838530669	5	3	2859.90673772909	152	1498	20.58
1997	"1997.O78571"	"V42643"	"F"	"mm"	"O78571"	193	3	408.061201420547	1098.28002805749	3	3	2747.00900924441	152	1498	20.58
1997	"1997.O78571"	"O71354"	"M"	"mm"	"O78571"	193	3	455.526580593263	1330.57735634482	3	3	2747.00900924441	152	1498	20.58
1997	"1997.O78571"	"N08360"	"F"	"mm"	"O78571"	193	3	446.225722707791	1196.04745687099	3	3	2747.00900924441	152	1498	20.58
1997	"1997.Z08869"	"H74325"	"M"	"copperbend"	"Z08869"	183	2	219.206607944086	1074.90620618292	2	2	2330.33157717337	152	1498	20.58
1997	"1997.R20860"	"T69515"	"F"	"gothictown"	"R20860"	179	4	456.321419030324	1852.17407349267	4	8	2703.00038799764	152	1498	20.58
1997	"1997.R20860"	"A36853"	"M"	"gothictown"	"R20860"	179	4	501.583360003393	2287.47894016795	4	8	2703.00038799764	152	1498	20.58
1997	"1997.R20860"	"R95152"	"M"	"gothictown"	"R20860"	179	4	488.00532907442	2252.64205994377	4	8	2703.00038799764	152	1498	20.58
1997	"1997.R20860"	"B96480"	"F"	"gothictown"	"R20860"	179	4	502.843086995454	2024.35488036441	4	8	2703.00038799764	152	1498	20.58
1997	"1997.W09669"	"G14492"	"F"	"gothictown"	"W09669"	179	2	328.35128870837	1546.19073500613	2	3	2551.17498737594	152	1498	20.58
1997	"1997.W09669"	"G38653"	"F"	"gothictown"	"W09669"	179	2	330.529649831618	1551.00011072611	2	3	2551.17498737594	152	1498	20.58
1997	"1997.R85914"	"E79337"	"F"	"rvbendwest"	"R85914"	171	5	296.825277841117	1531.41212305089	5	3	2658.77162989897	152	1498	20.58
1997	"1997.R85914"	"J69498"	"M"	"rvbendwest"	"R85914"	171	5	291.060090281879	1714.67160423702	5	3	2658.77162989897	152	1498	20.58
1997	"1997.R85914"	"K12609"	"M"	"rvbendwest"	"R85914"	171	5	283.23295444187	1690.87655564769	5	3	2658.77162989897	152	1498	20.58
1997	"1997.R85914"	"D78790"	"F"	"rvbendwest"	"R85914"	171	5	297.552859639899	1535.62349680521	5	3	2658.77162989897	152	1498	20.58
1997	"1997.R85914"	"K75522"	"M"	"rvbendwest"	"R85914"	171	5	263.371036261212	1623.3452605112	5	3	2658.77162989897	152	1498	20.58
1997	"1997.D92085"	"A67027"	"M"	"picnic"	"D92085"	199	1	733.885512830211	1570.20534826652	1	8	2716.57612156339	152	1498	20.58
1997	"1997.A62135"	"U20859"	"M"	"gothictown"	"A62135"	179	6	364.412159796401	1915.26628491946	6	8	2986.00076838467	152	1498	20.58
1997	"1997.A62135"	"L29937"	"M"	"gothictown"	"A62135"	179	6	403.942734262968	1976.75390086422	6	8	2986.00076838467	152	1498	20.58
1997	"1997.A62135"	"J47229"	"F"	"gothictown"	"A62135"	179	6	364.261104983844	1657.88869761159	6	8	2986.00076838467	152	1498	20.58
1997	"1997.A62135"	"Y63192"	"F"	"gothictown"	"A62135"	179	6	364.530140785146	1641.05173582286	6	8	2986.00076838467	152	1498	20.58
1997	"1997.A62135"	"G38922"	"M"	"gothictown"	"A62135"	179	6	428.644947234705	2096.0842200537	6	8	2986.00076838467	152	1498	20.58
1997	"1997.A62135"	"W77691"	"F"	"gothictown"	"A62135"	179	6	416.398998454179	1768.33732238521	6	8	2986.00076838467	152	1498	20.58
1997	"1997.A01615"	"C47097"	"M"	"bench"	"A01615"	180	7	268.58487522592	1561.98533993328	7	4	2755.98574313619	152	1498	20.58
1997	"1997.N31717"	"Z86797"	"M"	"gothictown"	"N31717"	179	5	391.7742609088	1991.95012449541	5	5	2828.53842255055	152	1498	20.58
1997	"1997.N31717"	"K69225"	"M"	"gothictown"	"N31717"	179	5	466.913116495658	2109.7064192206	5	5	2828.53842255055	152	1498	20.58
1997	"1997.A01615"	"Y46754"	"M"	"river"	"A01615"	180	7	431.209385547091	1936.88688976604	7	4	2755.98574313619	152	1498	20.58
1997	"1997.A01615"	"E46902"	"F"	"bench"	"A01615"	180	7	294.726527208348	1420.84808923785	7	4	2755.98574313619	152	1498	20.58
1997	"1997.A01615"	"J46062"	"M"	"bench"	"A01615"	180	7	331.505189375603	1764.592789925	7	4	2755.98574313619	152	1498	20.58
1997	"1997.A01615"	"M93334"	"M"	"bench"	"A01615"	180	7	321.615881933369	1651.82288449768	7	4	2755.98574313619	152	1498	20.58
1997	"1997.A01615"	"N93732"	"F"	"bench"	"A01615"	180	7	499.238757824927	1760.36401872945	7	4	2755.98574313619	152	1498	20.58
1997	"1997.A01615"	"Q96708"	"F"	"bench"	"A01615"	180	7	300.411204844841	1513.64123469351	7	4	2755.98574313619	152	1498	20.58
1997	"1997.U00809"	"S39327"	"M"	"river"	"U00809"	182	1	417.287951878638	1675.6001307169	1	2	1952.13344552815	152	1498	20.58
1997	"1997.M73288"	"Q50077"	"F"	"mm"	"M73288"	193	3	356.449224451391	1026.67602596481	3	3	2349.19652227993	152	1498	20.58
1998	"1998.L89756"	"N97093"	"F"	"river"	"L89756"	189	4	727.270637834584	2047.41781067808	4	6	3108.8933019271	140	1171	18.3533333333333
1998	"1998.D73271"	"L53508"	"F"	"river"	"D73271"	189	4	331.012865859298	1113.77875216907	4	2	2575.51311315144	140	1171	18.3533333333333
1998	"1998.D73271"	"U53999"	"M"	"river"	"D73271"	189	4	325.189597464351	1052.05653985084	4	2	2575.51311315144	140	1171	18.3533333333333
1998	"1998.D73271"	"Z77078"	"F"	"river"	"D73271"	189	4	371.108573515682	1141.96300768918	4	2	2575.51311315144	140	1171	18.3533333333333
1998	"1998.D73271"	"T83756"	"M"	"river"	"D73271"	189	4	442.536854315555	1311.33057884288	4	2	2575.51311315144	140	1171	18.3533333333333
1998	"1998.K12925"	"Q00691"	"M"	"gothictown"	"K12925"	185	6	318.341473972217	1464.78049659082	6	2	2848.18577720968	140	1171	18.3533333333333
1998	"1998.K12925"	"P55312"	"M"	"gothictown"	"K12925"	185	6	297.982264642117	1456.53320050803	6	2	2848.18577720968	140	1171	18.3533333333333
1998	"1998.K12925"	"D97003"	"F"	"gothictown"	"K12925"	185	6	514.943747745788	1881.17567504732	6	2	2848.18577720968	140	1171	18.3533333333333
1998	"1998.K12925"	"W91383"	"M"	"gothictown"	"K12925"	185	6	303.645080177441	1546.9959481806	6	2	2848.18577720968	140	1171	18.3533333333333
1998	"1998.K12925"	"L09604"	"M"	"gothictown"	"K12925"	185	6	321.875247625344	1509.01822900219	6	2	2848.18577720968	140	1171	18.3533333333333
1998	"1998.K12925"	"B19976"	"M"	"gothictown"	"K12925"	185	6	491.055058788997	1849.55136022666	6	2	2848.18577720968	140	1171	18.3533333333333
1998	"1998.F14662"	"S13225"	"F"	"stonefield"	"F14662"	201	1	655.817746817689	1347.7367826994	1	4	2650.8312088014	140	1171	18.3533333333333
1998	"1998.W09669"	"X85898"	"M"	"gothictown"	"W09669"	185	5	474.992550232449	1902.25634547597	5	4	2786.69790235556	140	1171	18.3533333333333
1998	"1998.W09669"	"G29226"	"M"	"gothictown"	"W09669"	185	5	412.89023301549	1763.74068109251	5	4	2786.69790235556	140	1171	18.3533333333333
1998	"1998.W09669"	"E28155"	"M"	"gothictown"	"W09669"	185	5	452.048772021563	1863.59592738504	5	4	2786.69790235556	140	1171	18.3533333333333
1998	"1998.W09669"	"M72967"	"F"	"gothictown"	"W09669"	185	5	459.910840073456	1721.29386009945	5	4	2786.69790235556	140	1171	18.3533333333333
1998	"1998.W09669"	"G37113"	"F"	"gothictown"	"W09669"	185	5	519.766308614687	1870.90545504124	5	4	2786.69790235556	140	1171	18.3533333333333
1998	"1998.I15494"	"L00967"	"F"	"river"	"I15494"	189	4	447.034986641423	1506.71198237335	4	11	3133.95266097666	140	1171	18.3533333333333
1998	"1998.I15494"	"S36115"	"M"	"river"	"I15494"	189	4	525.435528188522	1758.11318223981	4	11	3133.95266097666	140	1171	18.3533333333333
1998	"1998.I15494"	"F43251"	"M"	"river"	"I15494"	189	4	561.735192824075	1824.91355486161	4	11	3133.95266097666	140	1171	18.3533333333333
1998	"1998.I15494"	"K32783"	"F"	"river"	"I15494"	189	4	547.204379132728	1689.4661754746	4	11	3133.95266097666	140	1171	18.3533333333333
1998	"1998.D92085"	"X98377"	"F"	"picnic_lower"	"D92085"	196	3	596.090355799907	1376.77655572539	3	9	2702.75595430887	140	1171	18.3533333333333
1998	"1998.D92085"	"L64040"	"F"	"picnic_lower"	"D92085"	196	3	442.448220358695	1202.22607558014	3	9	2702.75595430887	140	1171	18.3533333333333
1998	"1998.D92085"	"Z69463"	"F"	"picnic_lower"	"D92085"	196	3	264.128903522285	774.519337439101	3	9	2702.75595430887	140	1171	18.3533333333333
1998	"1998.A62135"	"M23629"	"F"	"gothictown"	"A62135"	185	6	438.521899548619	1730.4791987435	6	9	3170.46591872067	140	1171	18.3533333333333
1998	"1998.A62135"	"J71797"	"F"	"gothictown"	"A62135"	185	6	457.94687849468	1753.06517612207	6	9	3170.46591872067	140	1171	18.3533333333333
1998	"1998.A62135"	"H09284"	"M"	"gothictown"	"A62135"	185	6	540.991235923915	2187.57525409143	6	9	3170.46591872067	140	1171	18.3533333333333
1998	"1998.A62135"	"F41789"	"F"	"gothictown"	"A62135"	185	6	473.115583572881	1763.72962591559	6	9	3170.46591872067	140	1171	18.3533333333333
1998	"1998.L89756"	"K94506"	"F"	"river"	"L89756"	189	4	703.57287181613	1957.92022433712	4	6	3108.8933019271	140	1171	18.3533333333333
1998	"1998.L89756"	"S44627"	"M"	"river"	"L89756"	189	4	787.948553082016	2248.17611078144	4	6	3108.8933019271	140	1171	18.3533333333333
1998	"1998.L89756"	"Y45380"	"F"	"river"	"L89756"	189	4	703.478638717167	2033.78086222237	4	6	3108.8933019271	140	1171	18.3533333333333
1998	"1998.L73887"	"X24130"	"M"	"mm"	"L73887"	190	5	516.51857648504	1719.5232153006	5	4	2938.53742807808	140	1171	18.3533333333333
1998	"1998.L73887"	"W98622"	"M"	"mm"	"L73887"	190	5	514.277342608229	1665.21002931819	5	4	2938.53742807808	140	1171	18.3533333333333
1998	"1998.L73887"	"V97763"	"M"	"mm"	"L73887"	190	5	547.994781214758	1793.66561350412	5	4	2938.53742807808	140	1171	18.3533333333333
1998	"1998.L73887"	"U95253"	"F"	"mm"	"L73887"	190	5	515.973129547513	1597.23159435132	5	4	2938.53742807808	140	1171	18.3533333333333
1998	"1998.L73887"	"R06168"	"M"	"mm"	"L73887"	190	5	507.186003907149	1544.57577805793	5	4	2938.53742807808	140	1171	18.3533333333333
1998	"1998.J40991"	"S59765"	"M"	"picnic_lower"	"J40991"	206	4	475.346034151115	938.820189206666	4	2	1974.79381087146	140	1171	18.3533333333333
1998	"1998.J40991"	"L01339"	"M"	"picnic_lower"	"J40991"	206	4	472.382208724104	940.935120653171	4	2	1974.79381087146	140	1171	18.3533333333333
1998	"1998.J40991"	"U56878"	"F"	"picnic_lower"	"J40991"	206	4	445.660824038253	866.504079066022	4	2	1974.79381087146	140	1171	18.3533333333333
1998	"1998.A62135"	"J17566"	"M"	"gothictown"	"A62135"	185	6	516.756328517691	2042.76809033043	6	9	3170.46591872067	140	1171	18.3533333333333
1999	"1999.L89756"	"W26983"	"M"	"river"	"L89756"	185	4	737.632263166033	2346.01598968243	4	7	2808.98494151445	145	1144	19.74
1999	"1999.L89756"	"D73482"	"M"	"river"	"L89756"	185	4	735.538094070498	2381.39513224124	4	7	2808.98494151445	145	1144	19.74
1999	"1999.L89756"	"W22739"	"M"	"river"	"L89756"	185	4	885.948276802869	2447.90001656405	4	7	2808.98494151445	145	1144	19.74
1999	"1999.Y96914"	"S16571"	"F"	"river"	"Y96914"	185	5	538.869692495383	1663.82440253919	5	10	3057.63420515206	145	1144	19.74
1999	"1999.Y96914"	"J74234"	"M"	"river"	"Y96914"	185	5	489.876717247338	1590.45609796865	5	10	3057.63420515206	145	1144	19.74
1999	"1999.Y96914"	"X16178"	"F"	"river"	"Y96914"	185	5	384.862886842684	1135.84121792279	5	10	3057.63420515206	145	1144	19.74
1999	"1999.L89756"	"Y29904"	"M"	"river"	"L89756"	185	4	758.22966506956	2467.05847934699	4	7	2808.98494151445	145	1144	19.74
1999	"1999.Y96914"	"G51297"	"F"	"river"	"Y96914"	185	5	502.382595066151	1389.65430625426	5	10	3057.63420515206	145	1144	19.74
1999	"1999.Y96914"	"R07144"	"M"	"river"	"Y96914"	185	5	546.565362738497	1603.65437468195	5	10	3057.63420515206	145	1144	19.74
2000	"2000.A01615"	"G85352"	"F"	"bench"	"A01615"	NA	3	391.299406411285	1433.50704016209	3	7	3156.69028064998	131	858	21.4466666666667
2000	"2000.L89756"	"G50347"	"F"	"river"	"L89756"	184	3	538.869324829445	1899.24109132433	3	8	3247.12686724913	131	858	21.4466666666667
2000	"2000.A01615"	"E94094"	"M"	"bench"	"A01615"	NA	3	425.487116810914	1458.73235020145	3	7	3156.69028064998	131	858	21.4466666666667
2000	"2000.L73887"	"I93044"	"F"	"mm"	"L73887"	195	6	415.407340662347	1051.43871269122	6	6	3477.67358556265	131	858	21.4466666666667
2000	"2000.L73887"	"G66820"	"F"	"mm"	"L73887"	195	6	459.24783432051	1128.16213272242	6	6	3477.67358556265	131	858	21.4466666666667
2000	"2000.K12925"	"S88286"	"F"	"gothictown"	"K12925"	NA	5	278.130723992076	1144.79688984224	5	4	3036.90886787952	131	858	21.4466666666667
2000	"2000.L89756"	"C17537"	"F"	"river"	"L89756"	184	3	551.386900857524	1868.72552373467	3	8	3247.12686724913	131	858	21.4466666666667
2000	"2000.L89756"	"M14483"	"F"	"river"	"L89756"	184	3	503.255557244296	1833.92848621821	3	8	3247.12686724913	131	858	21.4466666666667
2000	"2000.D16400"	"T52138"	"F"	"picnic_lower"	"D16400"	206	2	513.787908176253	980.525867758268	2	7	3266.80768179242	131	858	21.4466666666667
2000	"2000.D16400"	"I73207"	"F"	"picnic_lower"	"D16400"	206	2	488.096379276881	947.555468808925	2	7	3266.80768179242	131	858	21.4466666666667
2000	"2000.M73288"	"U53693"	"F"	"mm"	"M73288"	191	2	367.548951796034	1144.67921483177	2	6	2963.36203625361	131	858	21.4466666666667
2000	"2000.M73288"	"L03654"	"F"	"mm"	"M73288"	191	2	394.678767894096	1219.35729675498	2	6	2963.36203625361	131	858	21.4466666666667
2000	"2000.L73887"	"W70757"	"M"	"mm"	"L73887"	195	6	516.43464152854	1203.21869871329	6	6	3477.67358556265	131	858	21.4466666666667
2000	"2000.L73887"	"Y60318"	"M"	"mm"	"L73887"	195	6	519.158042160046	1267.07962649969	6	6	3477.67358556265	131	858	21.4466666666667
2000	"2000.L73887"	"N87128"	"F"	"mm"	"L73887"	195	6	391.886263405417	997.191773372775	6	6	3477.67358556265	131	858	21.4466666666667
2000	"2000.L73887"	"Y22511"	"F"	"mm"	"L73887"	195	6	430.151167170529	1116.25202767876	6	6	3477.67358556265	131	858	21.4466666666667
2000	"2000.H54902"	"B91283"	"M"	"river"	"H54902"	184	4	380.732193265191	1365.84435408879	4	3	2954.58835383416	131	858	21.4466666666667
2000	"2000.H54902"	"J69001"	"F"	"river"	"H54902"	184	4	394.547335686828	1534.35564266534	4	3	2954.58835383416	131	858	21.4466666666667
2000	"2000.H54902"	"U05263"	"M"	"river"	"H54902"	184	4	451.812648332267	1522.21423829456	4	3	2954.58835383416	131	858	21.4466666666667
2000	"2000.K12925"	"B35507"	"M"	"gothictown"	"K12925"	NA	5	310.44198628918	1250.57936362508	5	4	3036.90886787952	131	858	21.4466666666667
2000	"2000.K12925"	"I96751"	"F"	"gothictown"	"K12925"	NA	5	228.138605496813	1007.09593271852	5	4	3036.90886787952	131	858	21.4466666666667
2000	"2000.K12925"	"D74435"	"F"	"gothictown"	"K12925"	NA	5	279.668051001549	1154.25387787361	5	4	3036.90886787952	131	858	21.4466666666667
